time,angles_j1,angles_j2,angles_j3,angles_j4,angles_j5,angles_j6
0.020968899996660184,-0.009054416241351726,0.005047313366354916,-0.00568977292203296,0.010611921104349609,0.007272705653503464,-0.014172620997696228
0.0006670000002486631,-0.0003555272452187008,0.0002009508006707572,-0.0002270174136970171,0.00043004768872068055,0.00028417790277041055,-0.0005697628086915874
0.021154100002604537,-0.009086219478778801,0.005207491569657052,-0.005896266059108313,0.011347773337035072,0.0072247953618276295,-0.014916692575056345
0.0006863000016892329,-0.0003227750128672602,0.00018753576866992194,-0.000212815668674593,0.00041598191514902183,0.0002552742163061117,-0.0005426903804441885
0.020879600000625942,-0.00886017380036197,0.005216519067533371,-0.005933044867635878,0.011782593972225808,0.006968008336067699,-0.015258947806780832
0.0006827999968663789,-0.0003526972800458328,0.00021044439270073712,-0.00023988459472989998,0.0004839065010435739,0.0002757558111884939,-0.000622217119888191
0.021154599999135826,-0.008934605142832397,0.005403327083091353,-0.006173438012259419,0.012654828608503976,0.006941682495879786,-0.016156782221393495
0.0006428999986383133,-0.00030279902726959573,0.000185545931502773,-0.00021247720790848468,0.0004424704324552664,0.0002337371233937513,-0.000561083259017936
0.02088470000308007,-0.008703488640549872,0.005402425994381205,-0.006200813722740783,0.013113763860216121,0.0066735659852447116,-0.016521455867851476
0.0006549000027007423,-0.00031627385169952227,0.0001988536868935964,-0.00022876281201281157,0.0004914057795408766,0.00024082713501266673,-0.0006151628219752681
0.020939699999871664,-0.008592014514562873,0.0054708957489015,-0.006308305395366531,0.013761780074749819,0.006494510152278421,-0.01712221567746841
0.0008190999942598864,-0.0003688578980198809,0.0002378757441767465,-0.0002749292503491929,0.0006091464662709711,0.0002766694437422168,-0.0007533407265301051
0.02103900000656722,-0.008658082666365086,0.005656035326097986,-0.006552435784670629,0.014750855300714516,0.006441252454046087,-0.018132816472455016
0.0006556999942404218,-0.0003200038671805072,0.0002117431106900547,-0.0002458907282431033,0.0005621108328184299,0.0002360383333085414,-0.0006870376902416986
0.023777800000971183,-0.009617979326965842,0.006453802353172028,-0.007514618082847452,0.017479933617788657,0.007022933187570024,-0.02123249472033084
0.0006982999984757043,-0.0003142486648096132,0.00021382580426668185,-0.0002496473712085001,0.0005907188841764999,0.00022704531899819802,-0.0007132598587515915
0.021221500006504357,-0.008524160292481597,0.005872572535866927,-0.00687296721623612,0.016514971515120713,0.00609714360310365,-0.019837100647566164
0.0006414999952539802,-0.0002882655973940329,0.00020106127352384484,-0.00023588564164182813,0.000575493052751952,0.00020405386684474447,-0.0006877629720389855
0.02086109999800101,-0.008252393668251756,0.005825625550392677,-0.006850962649815898,0.016964000487552422,0.005778733610085185,-0.02017615061416045
0.0007167000003391877,-0.0003133656201517454,0.0002239153983303599,-0.00026394833441037435,0.0006632747937307393,0.00021697698557587852,-0.0007851408662533643
0.021210500002780464,-0.008345330374543797,0.006036093271733045,-0.007132629971076887,0.01819296671727244,0.005708525577490686,-0.021435640383500765
0.0006843000010121614,-0.00027950516173061435,0.00020459448963053295,-0.00024234651261267892,0.0006272596270182618,0.0001887984920616037,-0.0007357827603859945
0.021109299996169284,-0.008132468369767554,0.006023803748104073,-0.0071526708803106576,0.018778246484102645,0.005421440950332368,-0.021933685186668495
0.0009537000005366281,-0.0003619053618953427,0.00027125873695588165,-0.0003228752299729437,0.0008597200342297384,0.0002379431444045621,-0.0010000103588216902
0.021179100003791973,-0.00826171920133792,0.00626839006640964,-0.007480281810425177,0.02020002629545825,0.005349993191678337,-0.02340055877297864
0.0006389999980456196,-0.0002725173714805129,0.00020927250625252247,-0.00025036351276451485,0.0006852980446110379,0.0001737314720704486,-0.0007907904177710812
0.02092110000376124,-0.007922049172999296,0.006154511039550475,-0.007380918829906616,0.020474193675196428,0.0049698737217494515,-0.023537782659082573
0.0006553999992320314,-0.00030136788296372674,0.0002368338445148943,-0.00028473448511481814,0.00080027614402578,0.00018589066924493136,-0.0009167255769795268
0.02121679999982007,-0.007987753447480095,0.006350901636586803,-0.007654375326553761,0.021795532778983162,0.004838373184349931,-0.024878782657106413
0.0007312999950954691,-0.0002673627018301983,0.0002150632461664359,-0.00025986115739154436,0.0007491098498260129,0.0001588923425950295,-0.0008522220920874624
0.021168700004636776,-0.00792652327298829,0.006450618335117536,-0.007813871137402839,0.022805279061823835,0.004616689055400303,-0.025858770211756532
0.0006262999959290028,-0.0002496344121914462,0.00020548957508470522,-0.0002495532453964666,0.0007369652210220679,0.00014234129813264773,-0.0008330535240763659
0.020959200002835132,-0.007680355450679244,0.006392536228399387,-0.007782556587734635,0.02323888116359729,0.004284076738347131,-0.026192653584246273
0.0006473999965237454,-0.00029217874880821393,0.00024594637904121197,-0.00030017261913687504,0.0009061719193770301,0.00015923376195492445,-0.0010184207266346057
0.020765400004165713,-0.007555946011283787,0.006431466136098601,-0.007868743117416588,0.02400817919515008,0.004018031492105056,-0.026907488343403507
0.0006495999987237155,-0.00026366868873706206,0.0002269454601203369,-0.000278342302665234,0.0008576518413390133,0.00013664721539094482,-0.0009587025693984508
0.020830499997828156,-0.007498732477585757,0.006526421448072639,-0.00802430728310509,0.024956335318216283,0.0037804811271226757,-0.027826809220514725
0.0006400999991456047,-0.0002622114732051539,0.00023073282543664697,-0.00028439023084347176,0.0008926822953343461,0.00012840616733655885,-0.0009929385109836986
0.020863700003246777,-0.00742996830395537,0.006610621674984829,-0.008168203985423908,0.025854030028284125,0.003527420677959664,-0.028691280632461957
0.0006519000016851351,-0.0002558293597671457,0.00023010859335731437,-0.0002850353594632815,0.000909471265162054,0.00011753834983574407,-0.0010070388005853914
0.020789599999261554,-0.007316800136905027,0.0066535297190293274,-0.008262189117115987,0.02655385688685552,0.00324661585409311,-0.029340584766108346
0.000644200001261197,-0.00026532755074215597,0.00024390184236827706,-0.0003036403149303535,0.0009824612116267062,0.00011343570719637985,-0.0010833956082816343
0.020835199997236487,-0.007231274063451171,0.006719793197516644,-0.008386422420477678,0.02730178549675255,0.002971571724053851,-0.03004879679644068
0.0008082999993348494,-0.00027865539858495936,0.00026173602526019524,-0.00032746699251766376,0.001072444253579885,0.00010978169157488393,-0.0011781431819106736
0.02123559999745339,-0.0073331791143965985,0.006964385427985775,-0.008736224937093369,0.02875299910645568,0.0027569967894187364,-0.03153111807388065
0.0006499000010080636,-0.0002892081124950263,0.000277679183964874,-0.00034923580987649555,0.0011549813852003155,0.00010340804320582708,-0.0012643983695213024
0.021241400005237665,-0.007227106680769785,0.007015237171463906,-0.008846068578768589,0.029360761592964302,0.0024477537015354933,-0.032091366423232515
0.0007765999980620109,-0.0002590474667593934,0.0002541793132561643,-0.0003213363662594621,0.0010696545458683815,8.278918649046174e-05,-0.0011673909189187093
0.021143099998880643,-0.0063628596344933175,-0.0010469612323188437,0.0013232593788064953,0.02166045966215213,0.003576921369830094,-0.02394840352552219
0.0006810999984736554,-0.00021613665929182124,-3.461360776646494e-05,4.3733162011517005e-05,0.0007502237203635964,0.00011936065384843264,-0.0008279738065199993
0.02076390000001993,-0.006232820596391991,-0.0009718181002372761,0.001227454243855242,0.022042628716430368,0.003379566078790669,-0.02428552734331424
0.00064340000244556,-0.0002207486281277926,-3.349048274847721e-05,4.228411413458445e-05,0.0007953586238711452,0.00011745930743811694,-0.0008748087531906812
0.020794600000954233,-0.005543041962062192,-0.008904194367512885,0.011206890953436677,0.015108979028819025,0.00470198392327556,-0.01699942927974707
0.0006397999968612567,-0.00019046696019095477,-0.000303004386269512,0.00038011663088247626,0.0005371597757903857,0.0001588765990032659,-0.0006024154534776116
0.020934400003170595,-0.00563756936146273,-0.008880420494723262,0.011103861025127604,0.01645460755015149,0.00462071299138489,-0.018394692163702153
0.0006703999970341101,-0.00022145316109646596,-0.00034543460763880596,0.0004304838909292459,0.0006683767796977769,0.0001782512553126503,-0.0007449144695983456
0.02121160000388045,-0.005818650631844405,-0.008986003343364413,0.011161032985034847,0.01817060168827389,0.004594758635817736,-0.02019019405700284
0.0006594999940716662,-0.00019996656239988642,-0.0003057467089404575,0.00037846579525661894,0.0006454954712888927,0.00015482723704249302,-0.000715192084621119
0.020911999999952968,-0.0057953948419944,-0.00877414785312075,0.010824999997518736,0.01932739751969903,0.004397458084202749,-0.021355229994321157
0.0006613000005017966,-0.0002311380211104802,-0.0003464961167820302,0.00042604338480614623,0.0007957783327987578,0.00017174879361753215,-0.0008769505818717604
0.021248600001854356,-0.005992512641730799,-0.008893867032647218,0.010898728610360217,0.02130987283369956,0.004354429457572417,-0.02342222673478833
0.0006525999997393228,-0.0002209564136250175,-0.0003246472680211443,0.00039646536680804784,0.0008110422472715761,0.00015688469760280488,-0.0008892056083444899
0.020813100003579166,-0.005950549135779332,-0.0086574976875336,0.010537428530590996,0.0225255141683518,0.004125356076512682,-0.02463772555563537
0.0008661999963806011,-0.00022700982075718468,-0.0003270032587930627,0.0003966533064116151,0.0008853303777898169,0.00015351156468687566,-0.0009661618012204443
0.021092599999974482,-0.006187767777829589,-0.00882397722062106,0.010666691958301486,0.024882047605089053,0.004073308387168045,-0.027092547056445593
0.0006950000024517067,-0.00022293860342609273,-0.0003147064946753264,0.0003791158823472085,0.000923472345770282,0.00014270680887421006,-0.0010033747044047026
0.021303199995600153,-0.0062867345817965575,-0.008785178854345654,0.010546582865197371,0.02680503720215066,0.0039060596168446204,-0.02906534510507086
0.0006581000052392483,-0.00023967250397463613,-0.00033152911082098835,0.00039660267628109647,0.0010514505712309052,0.00014432906009440027,-0.0011378615588828467
0.021235100000922102,-0.006364561678565722,-0.008715390470643902,0.010389971656581287,0.02870534324088858,0.003706986215208846,-0.031006771383979004
0.0006570999976247549,-0.00021977581428560267,-0.00029789422213574723,0.00035389631895385576,0.0010183711170008714,0.00012362392450540605,-0.0010980632954193936
0.020788900001207367,-0.0063366977348370684,-0.008503821388598454,0.010067838491701717,0.030131103451443764,0.0034358029108577937,-0.03243499702479413
0.0007949999999254942,-0.0002567389747897761,-0.0003411217093937102,0.00040246422274206606,0.0012518030562764793,0.00013391123029224405,-0.001345391491373693
0.021157700000912882,-0.0065450509613871055,-0.008606907746082165,0.010119237735759054,0.032715916828104596,0.003271071986090557,-0.035107851477172325
0.0006456999981310219,-0.0002214938226908006,-0.0002883472261754616,0.00033782232303723736,0.0011343699454871015,0.00010584702428906301,-0.0012154983878525094
0.020893399996566586,-0.00653710461660767,-0.008425417141184277,0.009836751730271057,0.03425431393850964,0.0029776341604011436,-0.03665363355471429
0.0008024000053410418,-0.0002462170102557337,-0.0003141805309324064,0.00036553570294747817,0.0013192438750220248,0.00010655285985078367,-0.0014097991059691672
0.02113699999608798,-0.006773819505411421,-0.008555306701526738,0.009918424380976176,0.03708124829318438,0.002768891431837922,-0.03957799270008788
0.000687400002789218,-0.00023089540320350016,-0.0002886099793689423,0.00033338765473264753,0.001290545128130205,8.876350687389567e-05,-0.0013758018732925592
0.020840299999690615,-0.0067222964352404505,-0.008318417761091823,0.009575370851140935,0.03829435598537456,0.0024191635359794017,-0.040780763856737234
0.0007699999987380579,-0.0002692606135093964,-0.00032982560608443845,0.0003783329423139026,0.0015615463168909827,9.019402483453898e-05,-0.00166132927468432
0.021225500000582542,-0.0069510831257866244,-0.008425730866082004,0.009630512724504603,0.04100379849690938,0.0021463218074186108,-0.04358446358525914
0.0006659999999101274,-0.0002870985922134063,-0.0003443605388135651,0.0003921888851441402,0.001720197745507246,8.105570859215372e-05,-0.0018269673411541731
0.0212143999960972,-0.007065338935091276,-0.008385734688568985,0.009516338750680642,0.04294841351274847,0.0018025663733979569,-0.04558033470620115
0.0006538000016007572,-0.00024462591887348777,-0.0002873047621914093,0.0003248622346407881,0.001506678035334108,5.57403312999305e-05,-0.0015979332044242511
0.020888999999442603,-0.007037649113525891,-0.008181443933010984,0.009218146275713462,0.043846816750038986,0.001410262860934819,-0.046475364474189984
0.0006591999990632758,-0.0002752138270530318,-0.0003166703940832849,0.00035552013823667017,0.0017319424954065354,4.7531309959047974e-05,-0.0018348626741344631
0.021181400006753393,-0.007280133332530882,-0.00828785806236168,0.009271059086751993,-3.0954151076334044,0.28395207224528,3.092688569902376
0.000635899996268563,-0.00023984122646987613,-0.0002701576707078157,0.0003011099049353705,0.0015315259150969485,-2.7624819372296106e-05,-0.001621468368293721
0.021121799996763002,-0.007268376449845915,-0.008102604883568704,0.008998546077757602,0.04662908731326106,-0.0006284925338476133,-0.049357691691521564
0.0006778000024496578,-0.0003427741126404982,-0.0003780647361924794,0.00041834993402486975,0.0022067035585383865,-1.9675005765024123e-05,-0.0023355274189008624
0.021022100001573563,-0.0074461692422028315,-0.008125696046374836,0.008958560551568906,0.04800044583136419,-0.000206532287253397,-0.050801513431519604
0.0006947000001673587,-0.000257382949244149,-0.0002779222708899909,0.00030530677185219846,0.0016593924245616454,3.7340699923782417e-07,-0.0017563218112492396
0.02085600000282284,-0.007486411600033497,-0.007997865416146666,0.008754272237164545,0.048165037485277465,0.0002293002689696122,-0.05098662078998324
0.0006517000001622364,-0.00028167264403380216,-0.00029771643943221626,0.0003246981358392964,0.0018065118441713268,1.6808884817698377e-05,-0.0019127668162410016
0.021283799993398134,-0.00775609358792477,-0.00810860261435184,0.008810991361408643,0.04946142844597018,0.0006921847242983836,-0.052389220164389044
0.0006472000022768043,-0.00026992793476553895,-0.0002791097921091834,0.0003021738765239257,0.0017090960886866624,3.199121914407299e-05,-0.0018110626303001753
0.02082910000171978,-0.007689116595015581,-0.007865247817277307,0.008484478422521119,0.04824642489751904,0.0011296972152021745,-0.05115257999538614
0.0007105999975465238,-0.0002880505619779622,-0.00029148104367977823,0.0003132851935480907,0.0017889197404112878,5.041055816809581e-05,-0.0018978460936344699
0.021200100003625266,-0.007981148773483077,-0.00798703888455879,0.008552865984745306,0.04890295511772924,0.0016230102854071782,-0.05192268630885932
0.0006342999986372888,-0.0002810259728739245,-0.00027811692959871237,0.00029671834249789253,0.001697699952825038,6.497677996034068e-05,-0.0018040877403929234
0.02080749999731779,-0.007940691201798654,-0.007772588973026684,0.008262367820211891,0.04718377776067895,0.0020489938040641753,-0.0501911653432221
0.0006689000001642853,-0.0002669862681821053,-0.000258505833622448,0.00027379570325131164,0.001559634002225807,7.591018307556707e-05,-0.0016607864987392418
0.02084860000468325,-0.008061351180575584,-0.00771905352658675,0.008145838312901166,0.046174703711816034,0.002499247950968897,-0.049229883337924274
0.0006825999953434803,-0.0003011915828967232,-0.0002852072973195535,0.0002998887302096964,0.0016899800813356403,0.00010096476562901358,-0.0018041567079485898
0.021280100001604296,-0.00837464086759572,-0.007840139924223173,0.00821310048942786,0.04591817691328892,0.0030167085324722676,-0.04909355819982031
0.0007932000007713214,-0.0002855921759467722,-0.00026431960395848636,0.0002758775623230014,0.0015287901864508013,0.00010980558085549319,-0.0016371072202441828
0.02110259999608388,-0.008485312118657676,-0.007763223683231353,0.00807255339985996,0.044265808606363644,0.0034612800586530656,-0.04748447267637934
0.0006677000055788085,-0.00028065774927507614,-0.0002538252063238114,0.0002629545376698905,0.0014248927123402533,0.00012089267837850359,-0.0015313691544066588
0.020975999999791384,-0.008435708910080927,-0.007542523934787604,0.007785271360111756,0.0416573062549509,0.0038147074298643946,-0.044857799940466236
0.0006375000011757948,-0.00036233892023067316,-0.0003202977270911414,0.0003294114468578302,0.001738227459688324,0.00017146544072052516,-0.0018757244156739628
0.021186899997701403,-0.008690222964934338,-0.007591720680822395,0.007779063303414602,0.04041891354911431,0.0042892511329100935,-0.043716713839423105
0.0006493999972008169,-0.00031087356153874923,-0.000268407283133678,0.0002740163728974787,0.0014009835794566161,0.00015954104931339974,-0.0015189598698611695
0.020803200000955258,-0.008687473592061692,-0.007413983824348706,0.0075413568267902464,0.03790261016098517,0.00461893718907333,-0.041199433777694194
0.0006718000004184432,-0.0002918310718780931,-0.00024616731230665476,0.0002494946400576903,0.0012322921552966326,0.00016035765546462688,-0.0013430228100516084
0.020766800000274088,-0.008802360553660515,-0.007338575564240323,0.007411372036479791,0.035931434267509554,0.004985271703999178,-0.03927113608378141
0.0006456999981310219,-0.0003020528792450766,-0.00024888150395459534,0.0002504529824045587,0.0011912083610670088,0.00017599797674283657,-0.001305806217072103
0.02093520000198623,-0.008950086083802267,-0.0072873700397798,0.007307358405880204,0.03407028187634509,0.005353839458638626,-0.03746628513139627
0.0006489000006695278,-0.000347687193308438,-0.00027969155348741626,0.0002794391261694007,0.0012763325926292701,0.00021323888531801782,-0.0014082335771029575
0.021278899999742862,-0.009245173631171305,-0.007346784695991471,0.007313108743219665,0.032701311176267844,0.005804558291120643,-0.03620780768633525
0.0006322999979602173,-0.00034245229428198076,-0.00026882597222495884,0.0002666228431634776,0.0011664374229090058,0.0002197799099172837,-0.001296303318279901
0.02081750000070315,-0.009179364434744819,-0.007118942379091983,0.00703513738646061,0.030120946651235214,0.006010122953139574,-0.033601012188218204
0.0006580999979632907,-0.00033576466103352187,-0.0002572258196420832,0.0002532915873424968,0.0010609153219163225,0.00022400751396894902,-0.0011881704527250125
0.020842000005359296,-0.009338559857096612,-0.007066471506236297,0.006933259841105988,0.028401946839715086,0.006340607594409103,-0.0319401445614812
0.0006185999955050647,-0.0003342801452855537,-0.0002498460558391091,0.00024425092357588385,0.0009782895968354355,0.0002307617558641173,-0.001104877528907311
0.021355299999413546,-0.00967498817452675,-0.007139959155640117,0.006955088945751031,0.027219141911105416,0.006784104073639441,-0.030881683375087232
0.0006429000059142709,-0.00035782616722720983,-0.00026067412265071144,0.0002530089081990705,0.0009669240686893676,0.0002546429046468568,-0.0011023666425016287
0.021265899995341897,-0.001410082298598958,-0.008528075243504234,0.008241033452584978,0.0028829990445661258,0.0011792750004989416,-0.0033971289922439807
0.000712799999746494,-4.897215524571341e-05,-0.000294093867372891,0.00028295894753316286,9.539736943831034e-05,4.178309073665787e-05,-0.00011315786006937945
0.021256100000755396,-0.0014389430445111984,-0.008581675608830351,0.008220199695437691,0.0026656440860560737,0.0012518803616544394,-0.0031846605581621334
0.000662500002363231,-4.9545998140276826e-05,-0.00029343377894466144,0.00027982090866235376,8.707465602830755e-05,4.392605416003725e-05,-0.00010484673047295168
0.020791999995708466,0.00695745988716176,-0.009822112197621843,0.009318803311825441,-0.021152173217876657,-0.004489347367998692,0.02383191671311702
0.0007614000060129911,0.00023855027983488153,-0.00033316595757761774,0.0003144810550560484,-0.0007479068044172754,-0.00015109590434922437,0.0008398137507218406
0.021175099995161872,0.0072658702242027196,-0.010037460365226222,0.009425051311745591,-0.02351184940906903,-0.004509896554661413,0.02631157485033242
0.0008098000034806319,0.00024532500841251137,-0.00033517157196105707,0.00031307155053300617,-0.000818497257209061,-0.00014909889987207992,0.0009130369808183492
0.021237299995846115,0.007432376501526228,-0.010042912485669755,0.009331260368821703,-0.02556279846617726,-0.0044154957895873315,0.0284270450932832
0.0006931000025360845,0.0002747855344859551,-0.0003672038388184695,0.0003393730915739468,-0.000973853080275866,-0.00015940005701978177,0.0010797376309362727
0.021227299999736715,0.008795408377351877,-0.0012487132187092714,0.0011530721712391112,-0.029325547272816888,-0.005586608078009425,0.03265928274611696
0.0006345000001601875,0.0003015744440174606,-4.141086157395668e-05,3.821547081833687e-05,-0.0010375176633995453,-0.00018833282095695458,0.0011517981853690351
0.020931500002916437,0.008643679853091474,-0.0011475201449661215,0.0010583683349279505,-0.030673247302087425,-0.005302009162284932,0.03394733689747598
0.0006816999957663938,0.0003312207749518459,-4.2473362341088894e-05,3.9151290502803526e-05,-0.0012119265887190478,-0.00019934430075765897,0.0013373643509873023
0.021138299998710863,0.008791361171788747,-0.001086920562511473,0.0010013650603738489,-0.03318642034099717,-0.005182096832337918,0.03651450918019672
0.00074230000609532,0.0002998680023295758,-3.568914557960934e-05,3.28603775510139e-05,-0.001167330756844831,-0.0001729335047943037,0.0012807996047424774
0.02089019999402808,0.008680744931952353,-0.0009937462089564253,0.0009145264964949273,-0.03483453886422605,-0.0048901735760753795,0.03811802949091547
0.0007962000017869286,0.0003645112027687025,-4.005610815072114e-05,3.684293763511759e-05,-0.0015071816330323173,-0.00020030665754525168,0.00164499877183244
0.02152149999892572,0.008819378384677029,-0.0009280669227991201,0.0008532274034357967,-0.037580947264406195,-0.004715313817810568,0.04091429316915374
0.002993499998410698,0.0014141000264892706,-0.00014155351909096725,0.00013006992878766832,-0.006226417272574891,-0.0007317805836596358,0.006760791200361216
0.01811950000410434,0.007599325743082308,-0.0007264472666936861,0.0006672418852740614,-0.03442068118039099,-0.003811576035062686,0.0372916461350441
0.003688299999339506,0.001365203022342068,0.001121907525469562,-0.0010307103218616942,-0.006039033168517172,-0.0007493418277540465,0.006550465127611926
0.01923019999958342,0.009072523887160178,0.007555197477196421,-0.006972167217567271,-0.04166195825595992,-0.004790863705647047,0.04506397698585207
0.0020722999979625456,7.545261707456175e-05,0.000911653926109493,-0.0008450249009675503,-0.00017164963113441845,-9.281418325399193e-05,0.00019762178428128774
0.018861399999877904,-0.007103730995063048,0.008407084427483197,-0.00782996875626768,0.036101051968053355,0.0028344672831594475,-0.03880806200572928
0.0029897000058554113,-0.0011212307241729724,0.0013419607015124763,-0.0012560828787138156,0.005559574476232676,0.00047184337305997137,-0.005987036078366481
0.01896949999354547,-0.007037928676169133,0.008518571841002756,-0.00801328038954835,0.03399969431806249,0.0031093474175848956,-0.03668328615636951
0.0029748000015388243,-0.0011147702866578235,0.0013644797086817123,-0.0012899722352910925,0.005242772511892868,0.0005153675722142093,-0.005667945649786232
0.01813860000402201,-0.007303686079650831,0.0007517201403067497,-0.000711459193377173,0.03198966403622061,0.003860064547456271,-0.034756062050850134
0.003869799998938106,-0.0016334982851039237,0.00017559356909346152,-0.00016627495030335782,0.006943497492593043,0.0008878593177344962,-0.007562505756066984
0.017172699997900054,-0.007763566121057136,-0.006233406914594647,0.005884676843833148,0.030617516931222277,0.004649816530289286,-0.03353958007763258
0.004223800002364442,-0.0019676100314169054,-0.0015603142024928143,0.0014672511771626762,0.0074747034682134395,0.001209524655206795,-0.008214869026281435
0.01702159999695141,-0.0078104283979293365,-0.006117029549025765,0.005729494747341413,0.02856329748551456,0.004917823673381921,-0.0314993753797429
0.004934900003718212,-0.002319797063159851,-0.001793739183993004,0.0016733456880755893,0.008152173633673931,0.001494878246971143,-0.009023582387230111
0.015987499995389953,-0.007468882413725009,-0.005704407801202141,0.0053010628518522784,0.025251265832561876,0.004912598612987679,-0.028055101163306118
0.005961800001387019,-0.0028341933886346093,-0.002136473943708972,0.0019774179372422096,0.009197483207464607,0.0019020645578556872,-0.010260662494367523
0.014953600002627354,-0.0070973149235775135,-0.005283878206336121,0.00487196910639115,0.022142715412407865,0.0048482944017043395,-0.02480360003630222
0.007119299996702466,-0.0033399394432460927,-0.0024539176550498337,0.0022535245765174516,0.009998465883804264,0.002321619297588895,-0.011249701768939357
0.014894400002958719,-0.007234403372715664,-0.005245090871160901,0.0047972839882731155,0.02076913950111703,0.005111178894418866,-0.023477187316156
